ID,Session0_Pilot1,Configuration,Period,Subject,Group,Profit,TotalProfit,Participate,conf,treat,orden,profit,totalProfit,totalEuros,totalPay,eurosFS,conF1,conF2,conF3,conF4,conF5,ownCon,groupF1,groupF2,groupF3,groupF4,groupF5,FS1G,FS2G,FS3G,FS4G,FS5G,sumFSG,cumSumFS,profF1,profF2,profF3,profF4,profF5,hasDecided,oldGroupF1,oldGroupF2,oldGroupF3,oldGroupF4,oldGroupF5,remainECU,age,gender,studies,level,q1,q2,q3,q4,q5,rand,ranking,screen,TimeAnteriorTutorialOK,TimeContinuarTutorialOK,TimeEmpezarTutorialOK,secsTime,remainTime,show,LeaveStage,TimeCuntoMeQuedaDecOK,TimeAceptarDecOK,maxValue1,minValue1,total,aRandCon[1],aRandCon[2],aRandCon[3],aRandCon[4],aRandCon[5],aRandCon[6],i,itRandCon,con_i,TimeContinuarEndPartOK,TimeEmpezarIniPart2OK,TimeContinuarQuestionsOK,sumaE_FS,TimeOKPaymentOK,timing
1817,0,1,31,17,6,0,0,0,1,1,2,142.125,3446.7375,0,0,0,30,20,30,10,10,0,566,126,106,96,106,0,6.3,10.6,14.4,21.2,52.5,169.875,84.9,17.955,14.31,12.24,12.72,1,576,111,111,101,101,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,44,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1818,0,1,31,18,2,0,0,0,1,1,2,134.5875,3955.555,0,0,0,50,20,20,5,5,0,256,142,115,265,222,0,7.1,11.5,39.75,44.4,102.75,263.43,38.4,20.235,15.525,33.7875,26.64,1,252,97,158,285,208,10,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,24,1,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1819,0,1,31,19,3,0,0,0,1,2,1,105.03,4080.2125,0,0,0,7,31,22,36,4,0,310,77,70,105,206,0,3.85,7,15.75,41.2,67.8,233.325,46.5,10.9725,9.45,13.3875,24.72,1,244,109,74,81,165,0,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,16,1,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1820,0,1,31,20,5,0,0,0,1,2,1,120.21,4191.9925,0,0,0,30,10,10,10,10,30,304,112,55,62,111,0,5.6,5.5,9.3,22.2,42.6,145.005,45.6,15.96,7.425,7.905,13.32,1,324,40,73,43,144,30,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,38,1,0,40,38,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1821,0,1,31,21,6,0,0,0,1,1,2,142.125,3711.7375,0,0,0,20,15,15,25,25,0,566,126,106,96,106,0,6.3,10.6,14.4,21.2,52.5,169.875,84.9,17.955,14.31,12.24,12.72,1,576,111,111,101,101,50,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,0,48,43,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1822,0,1,31,22,3,0,0,0,1,2,1,115.03,3945.2125,0,0,0,10,0,0,10,70,10,310,77,70,105,206,0,3.85,7,15.75,41.2,67.8,233.325,46.5,10.9725,9.45,13.3875,24.72,1,244,109,74,81,165,100,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,12,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1823,0,1,31,23,2,0,0,0,1,1,2,134.5875,3474.555,0,0,0,14,13,11,43,19,0,256,142,115,265,222,0,7.1,11.5,39.75,44.4,102.75,263.43,38.4,20.235,15.525,33.7875,26.64,1,252,97,158,285,208,0,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,7,1,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1824,0,1,31,24,4,0,0,0,1,1,2,142.005,4173.4325,0,0,0,100,0,0,0,0,0,593,86,138,28,155,0,4.3,13.8,4.2,31,53.3,169.645,88.95,12.255,18.63,3.57,18.6,1,636,136,36,34,158,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,10,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1825,0,1,31,25,2,0,0,0,1,1,2,134.5875,3536.555,0,0,0,0,30,30,10,30,0,256,142,115,265,222,0,7.1,11.5,39.75,44.4,102.75,263.43,38.4,20.235,15.525,33.7875,26.64,1,252,97,158,285,208,100,41,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,35,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1826,0,1,31,26,6,0,0,0,1,1,2,142.125,3446.7375,0,0,0,100,0,0,0,0,0,566,126,106,96,106,0,6.3,10.6,14.4,21.2,52.5,169.875,84.9,17.955,14.31,12.24,12.72,1,576,111,111,101,101,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,45,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1827,0,1,31,27,6,0,0,0,1,1,2,142.125,4826.7375,0,0,0,100,0,0,0,0,0,566,126,106,96,106,0,6.3,10.6,14.4,21.2,52.5,169.875,84.9,17.955,14.31,12.24,12.72,1,576,111,111,101,101,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,54,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1828,0,1,31,28,3,0,0,0,1,2,1,140.03,4107.2125,0,0,0,20,10,5,10,20,35,310,77,70,105,206,0,3.85,7,15.75,41.2,67.8,233.325,46.5,10.9725,9.45,13.3875,24.72,1,244,109,74,81,165,40,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,39,1,0,44,38,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1829,0,1,31,29,1,0,0,0,1,2,1,57.555,3624.7575,0,0,0,20,15,5,30,30,0,160,65,53,61,78,0,3.25,5.3,9.15,15.6,33.3,252.295,24,9.2625,7.155,7.7775,9.36,1,189,101,77,142,89,60,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,36,1,0,42,35,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1830,0,1,31,30,6,0,0,0,1,1,2,142.125,4430.7375,0,0,0,50,20,10,10,10,0,566,126,106,96,106,0,6.3,10.6,14.4,21.2,52.5,169.875,84.9,17.955,14.31,12.24,12.72,1,576,111,111,101,101,0,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,46,1,0,48,46,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1831,0,1,31,31,4,0,0,0,1,1,2,142.005,4624.4325,0,0,0,100,0,0,0,0,0,593,86,138,28,155,0,4.3,13.8,4.2,31,53.3,169.645,88.95,12.255,18.63,3.57,18.6,1,636,136,36,34,158,100,20,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,55,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1832,0,1,31,32,3,0,0,0,1,2,1,105.03,4300.2125,0,0,0,50,0,0,0,50,0,310,77,70,105,206,0,3.85,7,15.75,41.2,67.8,233.325,46.5,10.9725,9.45,13.3875,24.72,1,244,109,74,81,165,100,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,47,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1833,0,1,31,33,5,0,0,0,1,2,1,140.21,3963.9925,0,0,0,10,10,10,10,10,50,304,112,55,62,111,0,5.6,5.5,9.3,22.2,42.6,145.005,45.6,15.96,7.425,7.905,13.32,1,324,40,73,43,144,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,45,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1834,0,1,31,34,2,0,0,0,1,1,2,134.5875,3916.555,0,0,0,50,0,0,25,25,0,256,142,115,265,222,0,7.1,11.5,39.75,44.4,102.75,263.43,38.4,20.235,15.525,33.7875,26.64,1,252,97,158,285,208,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,41,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1835,0,1,31,35,2,0,0,0,1,1,2,134.5875,4047.555,0,0,0,0,0,20,30,50,0,256,142,115,265,222,0,7.1,11.5,39.75,44.4,102.75,263.43,38.4,20.235,15.525,33.7875,26.64,1,252,97,158,285,208,100,55,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,21,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1836,0,1,31,36,4,0,0,0,1,1,2,142.005,4053.4325,0,0,0,80,5,0,0,15,0,593,86,138,28,155,0,4.3,13.8,4.2,31,53.3,169.645,88.95,12.255,18.63,3.57,18.6,1,636,136,36,34,158,100,25,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,29,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1837,0,1,31,37,1,0,0,0,1,2,1,157.555,4144.7575,0,0,0,0,0,0,0,0,100,160,65,53,61,78,0,3.25,5.3,9.15,15.6,33.3,252.295,24,9.2625,7.155,7.7775,9.36,1,189,101,77,142,89,100,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,51,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1838,0,1,31,38,4,0,0,0,1,1,2,142.005,4727.4325,0,0,0,30,40,20,5,5,0,593,86,138,28,155,0,4.3,13.8,4.2,31,53.3,169.645,88.95,12.255,18.63,3.57,18.6,1,636,136,36,34,158,10,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,33,1,0,41,32,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1839,0,1,31,39,3,0,0,0,1,2,1,132.03,4235.2125,0,0,0,48,1,8,9,7,27,310,77,70,105,206,0,3.85,7,15.75,41.2,67.8,233.325,46.5,10.9725,9.45,13.3875,24.72,1,244,109,74,81,165,27,29,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,38,1,0,39,37,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1840,0,1,31,40,2,0,0,0,1,1,2,134.5875,4036.555,0,0,0,80,5,5,5,5,0,256,142,115,265,222,0,7.1,11.5,39.75,44.4,102.75,263.43,38.4,20.235,15.525,33.7875,26.64,1,252,97,158,285,208,100,26,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1841,0,1,31,41,2,0,0,0,1,1,2,134.5875,4456.555,0,0,0,0,0,0,100,0,0,256,142,115,265,222,0,7.1,11.5,39.75,44.4,102.75,263.43,38.4,20.235,15.525,33.7875,26.64,1,252,97,158,285,208,100,21,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1842,0,1,31,42,5,0,0,0,1,2,1,110.21,4061.9925,0,0,0,40,0,0,0,40,20,304,112,55,62,111,0,5.6,5.5,9.3,22.2,42.6,145.005,45.6,15.96,7.425,7.905,13.32,1,324,40,73,43,144,100,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,52,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1843,0,1,31,43,1,0,0,0,1,2,1,157.555,4404.7575,0,0,0,0,0,0,0,0,100,160,65,53,61,78,0,3.25,5.3,9.15,15.6,33.3,252.295,24,9.2625,7.155,7.7775,9.36,1,189,101,77,142,89,100,21,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,12,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1844,0,1,31,44,5,0,0,0,1,2,1,93.21,3902.9925,0,0,0,8,31,15,32,11,3,304,112,55,62,111,0,5.6,5.5,9.3,22.2,42.6,145.005,45.6,15.96,7.425,7.905,13.32,1,324,40,73,43,144,3,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,1,1,0,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1845,0,1,31,45,4,0,0,0,1,1,2,142.005,3933.4325,0,0,0,100,0,0,0,0,0,593,86,138,28,155,0,4.3,13.8,4.2,31,53.3,169.645,88.95,12.255,18.63,3.57,18.6,1,636,136,36,34,158,100,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,49,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1846,0,1,31,46,6,0,0,0,1,1,2,142.125,3761.7375,0,0,0,30,25,15,15,15,0,566,126,106,96,106,0,6.3,10.6,14.4,21.2,52.5,169.875,84.9,17.955,14.31,12.24,12.72,1,576,111,111,101,101,15,34,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,39,1,0,40,38,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1847,0,1,31,47,5,0,0,0,1,2,1,90.21,3701.9925,0,0,0,90,0,0,0,10,0,304,112,55,62,111,0,5.6,5.5,9.3,22.2,42.6,145.005,45.6,15.96,7.425,7.905,13.32,1,324,40,73,43,144,100,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,16,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1848,0,1,31,48,1,0,0,0,1,2,1,157.555,4224.7575,0,0,0,0,0,0,0,0,100,160,65,53,61,78,0,3.25,5.3,9.15,15.6,33.3,252.295,24,9.2625,7.155,7.7775,9.36,1,189,101,77,142,89,100,35,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1849,0,1,31,49,1,0,0,0,1,2,1,157.555,4169.7575,0,0,0,0,0,0,0,0,100,160,65,53,61,78,0,3.25,5.3,9.15,15.6,33.3,252.295,24,9.2625,7.155,7.7775,9.36,1,189,101,77,142,89,100,24,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,56,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1850,0,1,31,50,1,0,0,0,1,2,1,117.555,3904.7575,0,0,0,20,20,0,0,0,60,160,65,53,61,78,0,3.25,5.3,9.15,15.6,33.3,252.295,24,9.2625,7.155,7.7775,9.36,1,189,101,77,142,89,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,49,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1851,0,1,31,51,3,0,0,0,1,2,1,135.03,4092.2125,0,0,0,20,10,10,10,20,30,310,77,70,105,206,0,3.85,7,15.75,41.2,67.8,233.325,46.5,10.9725,9.45,13.3875,24.72,1,244,109,74,81,165,30,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,44,1,0,45,43,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1852,0,1,31,52,5,0,0,0,1,2,1,90.21,4394.9925,0,0,0,56,44,0,0,0,0,304,112,55,62,111,0,5.6,5.5,9.3,22.2,42.6,145.005,45.6,15.96,7.425,7.905,13.32,1,324,40,73,43,144,0,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,28,1,0,28,26,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1853,0,1,31,53,5,0,0,0,1,2,1,90.21,3701.9925,0,0,0,50,0,20,10,20,0,304,112,55,62,111,0,5.6,5.5,9.3,22.2,42.6,145.005,45.6,15.96,7.425,7.905,13.32,1,324,40,73,43,144,100,37,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,39,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1854,0,1,31,54,4,0,0,0,1,1,2,142.005,4703.4325,0,0,0,64,15,3,3,15,0,593,86,138,28,155,0,4.3,13.8,4.2,31,53.3,169.645,88.95,12.255,18.63,3.57,18.6,1,636,136,36,34,158,0,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,12,1,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1855,0,1,31,55,1,0,0,0,1,2,1,80.555,3858.7575,0,0,0,0,0,38,1,38,23,160,65,53,61,78,0,3.25,5.3,9.15,15.6,33.3,252.295,24,9.2625,7.155,7.7775,9.36,1,189,101,77,142,89,24,19,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,41,1,0,50,40,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1856,0,1,31,56,2,0,0,0,1,1,2,134.5875,3255.555,0,0,0,12,24,19,12,33,0,256,142,115,265,222,0,7.1,11.5,39.75,44.4,102.75,263.43,38.4,20.235,15.525,33.7875,26.64,0,252,97,158,285,208,25,20,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,0,1,0,40,0,19,0,5,2,1,5,4,3,0,6,3,19,-,-,-,-,-,1
1857,0,1,31,57,3,0,0,0,1,2,1,105.03,3913.2125,0,0,0,100,0,0,0,0,0,310,77,70,105,206,0,3.85,7,15.75,41.2,67.8,233.325,46.5,10.9725,9.45,13.3875,24.72,1,244,109,74,81,165,0,19,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,35,1,0,53,34,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1858,0,1,31,58,1,0,0,0,1,2,1,57.555,4032.7575,0,0,0,100,0,0,0,0,0,160,65,53,61,78,0,3.25,5.3,9.15,15.6,33.3,252.295,24,9.2625,7.155,7.7775,9.36,1,189,101,77,142,89,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,43,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1859,0,1,31,59,2,0,0,0,1,1,2,134.5875,3991.555,0,0,0,50,0,0,25,25,0,256,142,115,265,222,0,7.1,11.5,39.75,44.4,102.75,263.43,38.4,20.235,15.525,33.7875,26.64,1,252,97,158,285,208,100,36,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,46,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1860,0,1,31,60,1,0,0,0,1,2,1,157.555,4569.7575,0,0,0,0,0,0,0,0,100,160,65,53,61,78,0,3.25,5.3,9.15,15.6,33.3,252.295,24,9.2625,7.155,7.7775,9.36,1,189,101,77,142,89,100,20,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,55,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1861,0,1,32,1,4,0,0,0,1,1,2,140.4975,3873.93,0,0,0,25,10,25,15,25,0,568,63,61,150,158,0,3.15,6.1,22.5,31.6,63.35,175.98,85.2,8.9775,8.235,19.125,18.96,1,593,86,138,28,155,0,26,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,16,1,0,33,15,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1862,0,1,32,2,5,0,0,0,1,2,1,167.1375,4749.13,0,0,0,10,0,0,0,0,90,306,32,77,27,107,0,1.6,7.7,4.05,21.4,34.75,148.48,45.9,4.56,10.395,3.4425,12.84,1,304,112,55,62,111,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,47,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1863,0,1,32,3,1,0,0,0,1,2,1,73.98,3698.7375,0,0,0,100,0,0,0,0,0,310,35,88,55,30,0,1.75,8.8,8.25,6,24.8,254.775,46.5,4.9875,11.88,7.0125,3.6,1,160,65,53,61,78,100,49,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,42,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1864,0,1,32,4,2,0,0,0,1,1,2,134.1525,4250.7075,0,0,0,0,0,20,0,80,0,238,154,108,257,243,0,7.7,10.8,38.55,48.6,105.65,273.995,35.7,21.945,14.58,32.7675,29.16,1,256,142,115,265,222,100,58,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,37,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1865,0,1,32,5,3,0,0,0,1,2,1,124.185,4405.3975,0,0,0,45,5,15,0,5,30,278,74,94,60,180,0,3.7,9.4,9,36,58.1,239.135,41.7,10.545,12.69,7.65,21.6,1,310,77,70,105,206,30,18,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,37,1,0,40,38,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1866,0,1,32,6,3,0,0,0,1,2,1,164.185,4656.3975,0,0,0,15,0,0,0,15,70,278,74,94,60,180,0,3.7,9.4,9,36,58.1,239.135,41.7,10.545,12.69,7.65,21.6,1,310,77,70,105,206,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,44,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1867,0,1,32,7,6,0,0,0,1,1,2,141.2625,3990,0,0,0,96,1,1,1,1,0,551,111,106,86,146,0,5.55,10.6,12.9,29.2,58.25,175.7,82.65,15.8175,14.31,10.965,17.52,1,566,126,106,96,106,100,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,51,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1868,0,1,32,8,6,0,0,0,1,1,2,141.2625,5420,0,0,0,100,0,0,0,0,0,551,111,106,86,146,0,5.55,10.6,12.9,29.2,58.25,175.7,82.65,15.8175,14.31,10.965,17.52,1,566,126,106,96,106,100,23,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,53,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1869,0,1,32,9,5,0,0,0,1,2,1,177.1375,4862.13,0,0,0,0,0,0,0,0,100,306,32,77,27,107,0,1.6,7.7,4.05,21.4,34.75,148.48,45.9,4.56,10.395,3.4425,12.84,1,304,112,55,62,111,100,24,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,49,1,0,53,50,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1870,0,1,32,10,6,0,0,0,1,1,2,141.2625,3913,0,0,0,30,20,20,15,15,0,551,111,106,86,146,0,5.55,10.6,12.9,29.2,58.25,175.7,82.65,15.8175,14.31,10.965,17.52,1,566,126,106,96,106,100,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,23,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1871,0,1,32,11,4,0,0,0,1,1,2,140.4975,4349.93,0,0,0,0,0,0,100,0,0,568,63,61,150,158,0,3.15,6.1,22.5,31.6,63.35,175.98,85.2,8.9775,8.235,19.125,18.96,1,593,86,138,28,155,100,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,52,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1872,0,1,32,12,6,0,0,0,1,1,2,141.2625,4408,0,0,0,0,25,25,25,25,0,551,111,106,86,146,0,5.55,10.6,12.9,29.2,58.25,175.7,82.65,15.8175,14.31,10.965,17.52,1,566,126,106,96,106,100,39,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,46,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1873,0,1,32,13,4,0,0,0,1,1,2,140.4975,3966.93,0,0,0,50,14,12,12,12,0,568,63,61,150,158,0,3.15,6.1,22.5,31.6,63.35,175.98,85.2,8.9775,8.235,19.125,18.96,1,593,86,138,28,155,2,29,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,36,1,0,41,36,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1874,0,1,32,14,3,0,0,0,1,2,1,104.185,4031.3975,0,0,0,10,20,15,25,20,10,278,74,94,60,180,0,3.7,9.4,9,36,58.1,239.135,41.7,10.545,12.69,7.65,21.6,1,310,77,70,105,206,10,46,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,37,1,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,2
1875,0,1,32,15,4,0,0,0,1,1,2,140.4975,3903.93,0,0,0,0,0,0,0,100,0,568,63,61,150,158,0,3.15,6.1,22.5,31.6,63.35,175.98,85.2,8.9775,8.235,19.125,18.96,1,593,86,138,28,155,100,27,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,50,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1876,0,1,32,16,5,0,0,0,1,2,1,171.1375,4874.13,0,0,0,6,0,0,0,0,94,306,32,77,27,107,0,1.6,7.7,4.05,21.4,34.75,148.48,45.9,4.56,10.395,3.4425,12.84,1,304,112,55,62,111,100,23,0,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,47,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1877,0,1,32,17,6,0,0,0,1,1,2,141.2625,3588,0,0,0,20,10,10,10,50,0,551,111,106,86,146,0,5.55,10.6,12.9,29.2,58.25,175.7,82.65,15.8175,14.31,10.965,17.52,1,566,126,106,96,106,0,18,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,38,1,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1878,0,1,32,18,2,0,0,0,1,1,2,134.1525,4089.7075,0,0,0,50,20,5,20,5,0,238,154,108,257,243,0,7.7,10.8,38.55,48.6,105.65,273.995,35.7,21.945,14.58,32.7675,29.16,1,256,142,115,265,222,0,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,25,1,0,29,24,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1879,0,1,32,19,3,0,0,0,1,2,1,119.185,4199.3975,0,0,0,23,4,45,2,1,25,278,74,94,60,180,0,3.7,9.4,9,36,58.1,239.135,41.7,10.545,12.69,7.65,21.6,1,310,77,70,105,206,25,21,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,41,1,0,48,40,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
1880,0,1,32,20,5,0,0,0,1,2,1,127.1375,4319.13,0,0,0,20,10,5,5,10,50,306,32,77,27,107,0,1.6,7.7,4.05,21.4,34.75,148.48,45.9,4.56,10.395,3.4425,12.84,1,304,112,55,62,111,50,24,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,35,1,0,40,34,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,1
1881,0,1,32,21,6,0,0,0,1,1,2,141.2625,3853,0,0,0,30,10,15,25,20,0,551,111,106,86,146,0,5.55,10.6,12.9,29.2,58.25,175.7,82.65,15.8175,14.31,10.965,17.52,1,566,126,106,96,106,0,22,1,,,-1,-1,-1,-1,-1,-,-,1,-,-,-,-1,43,1,0,44,43,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0
